gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,CLV,AvgMonthlyCharges
0,0,0,0,0.75,1,0,1,0,1,0,1,0,0,0.7119402985074627,0.5373756448047163,0,0,1,0,1,0,0,0,0,0,1,0.5671578947368421,0.6750376392652815
0,0,0,0,0.15277777777777776,1,0,0,1,0,0,0,0,1,0.5601990049751243,0.09496476602800297,1,0,1,0,1,0,0,0,0,1,0,0.09591228070175438,0.5686622320768663
1,0,1,1,0.6944444444444444,1,0,0,0,1,1,1,1,0,0.843781094527363,0.593393054532056,0,0,1,0,0,1,0,0,0,0,1,0.6026315789473684,0.8296864111498258
1,0,1,0,0.9583333333333333,1,1,1,1,1,1,1,1,1,0.9726368159203981,0.9422036201179074,0,0,1,0,0,0,1,0,0,1,0,0.936140350877193,0.9739096769849688
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.5139303482587065,0.008048544583640386,0,0,1,0,1,0,0,0,0,1,0,0.00817543859649123,0.521486643437863
0,0,1,1,0.9444444444444444,1,0,1,1,0,1,0,1,0,0.7646766169154228,0.769551400147384,0,0,1,0,0,0,1,1,0,0,0,0.7563508771929824,0.7852292136366742
0,0,0,1,0.5555555555555556,0,0,1,1,0,1,0,0,0,0.21890547263681592,0.18009050294767873,0,1,0,0,0,1,0,0,0,0,1,0.18830409356725147,0.23531939605110336
0,0,1,1,0.4305555555555555,1,1,0,0,0,0,0,0,0,0.07462686567164178,0.08700257921886516,0,0,0,1,0,0,1,0,0,0,1,0.0933625730994152,0.09848263459593123
1,1,0,1,0.4583333333333333,1,1,0,1,1,0,1,1,1,0.8666666666666666,0.3989786753868829,0,0,1,0,1,0,0,1,0,0,0,0.40661403508771926,0.8476331256819062
0,1,1,0,0.7638888888888888,1,1,0,1,1,1,1,1,1,0.9487562189054725,0.7245647568165071,0,0,1,0,0,0,1,0,0,1,0,0.7307602339181287,0.9350776053215076
0,0,1,1,0.9444444444444444,1,1,0,0,0,0,0,0,1,0.057213930348258696,0.19163365880619015,0,0,0,1,0,0,1,1,0,0,0,0.19087719298245615,0.09941927990708477
1,0,1,1,0.16666666666666666,1,0,0,0,0,0,0,0,0,0.011442786069651711,0.022809966838614592,0,0,0,1,1,0,0,1,0,0,0,0.027228070175438594,0.02539682539682539
0,0,1,0,0.986111111111111,1,0,1,1,1,1,1,1,1,0.6751243781094527,0.6961472918201916,0,1,0,0,0,0,1,1,0,0,0,0.7149824561403508,0.6632150627341282
0,0,0,0,0.5555555555555556,1,1,0,1,1,0,1,1,1,0.8398009950248756,0.47302758843036113,0,0,1,0,1,0,0,0,0,0,1,0.480233918128655,0.8262833914053425
1,0,1,1,0.8888888888888888,1,1,0,1,1,0,0,1,1,0.7422885572139303,0.688645679808401,0,0,1,0,0,1,0,0,0,1,0,0.6950175438596491,0.7402947154471545
0,0,1,0,0.736111111111111,1,1,0,1,0,1,0,1,0,0.7910447761194029,0.58069270449521,0,0,1,0,0,1,0,1,0,0,0,0.6059356725146199,0.7561413889071504
0,1,0,0,0.16666666666666666,1,0,0,1,1,1,0,0,1,0.6522388059701492,0.11856922439204129,1,0,1,0,1,0,0,0,0,0,1,0.1176140350877193,0.6693379790940767
0,1,0,0,0.736111111111111,0,0,0,1,1,0,1,1,1,0.36019900497512436,0.3286834469417834,1,1,0,0,1,0,0,0,0,1,0,0.33752631578947373,0.3724453794403174
0,0,1,0,1.0,1,1,1,1,1,0,1,0,1,0.7930348258706468,0.8191610630066324,0,0,1,0,0,0,1,0,1,0,0,0.824842105263158,0.7900954961930571
0,0,0,0,0.6388888888888888,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.10444109248341932,0,0,0,1,0,0,1,0,0,1,0,0.10733333333333334,0.055223955966267724
0,0,0,0,0.5555555555555556,1,1,0,0,0,0,0,0,1,0.06318407960199005,0.1121442059690494,0,0,0,1,0,0,1,0,0,0,1,0.11508771929824561,0.09824622531939609
0,0,0,0,0.16666666666666666,0,0,1,1,0,1,1,0,1,0.32537313432835824,0.06974829587324982,0,1,0,0,1,0,0,1,0,0,0,0.07150877192982458,0.34103755323267515
0,0,0,0,0.125,1,0,1,0,0,0,0,0,0,0.5706467661691541,0.07617331429624172,0,0,1,0,1,0,0,0,0,1,0,0.07957894736842105,0.5549877403535939
1,0,1,1,0.7083333333333333,1,1,0,0,0,1,0,0,1,0.6218905472636815,0.4740350957995579,0,0,1,0,1,0,0,0,0,1,0,0.4816666666666667,0.6220536995285919
0,0,1,1,0.6805555555555555,1,0,0,1,1,0,1,0,1,0.7179104477611941,0.5175306282240236,0,0,1,0,1,0,0,0,1,0,0,0.5180818713450293,0.7242978027447913
0,1,1,0,0.5694444444444444,1,1,0,0,1,0,1,1,1,0.8114427860696517,0.49043155858511434,1,0,1,0,1,0,0,0,0,1,0,0.47857309941520465,0.8372624004985695
1,0,0,0,0.7777777777777777,1,0,1,0,1,1,0,0,1,0.417910447761194,0.3779879789977893,0,1,0,0,0,1,0,0,1,0,0,0.3946198830409357,0.41668325866932143
0,0,0,0,0.05555555555555555,1,0,0,0,0,0,0,0,1,0.019402985074626844,0.006413504053058218,0,0,0,1,1,0,0,0,0,1,0,0.009450292397660818,0.0013937282229965209
0,0,1,0,0.2777777777777778,1,0,1,0,0,1,0,1,1,0.4567164179104478,0.14674488761974946,0,1,0,0,0,1,0,0,0,0,1,0.15005847953216375,0.4640882694541232
1,0,1,1,0.3611111111111111,1,0,0,0,0,0,0,0,1,0.019900497512437804,0.05687523028739868,0,0,0,1,1,0,0,0,1,0,0,0.06157894736842105,0.048530331457160736
1,0,1,1,0.2777777777777778,1,1,0,1,1,0,1,1,1,0.8716417910447761,0.2578815862196021,1,0,1,0,1,0,0,1,0,0,0,0.24760233918128657,0.9124970963995355
1,0,0,0,0.09722222222222221,1,1,0,0,0,0,0,0,0,0.5691542288557214,0.05535533345615329,1,0,1,0,1,0,0,0,0,0,1,0.0617719298245614,0.5101377136220342
0,0,0,0,0.09722222222222221,1,1,0,0,0,0,1,1,1,0.7522388059701491,0.07318533529845248,1,0,1,0,1,0,0,0,0,1,0,0.07683625730994152,0.7156794425087107
0,0,0,0,0.7083333333333333,1,0,0,1,1,0,1,1,1,0.8034825870646766,0.5801112288135594,0,0,1,0,1,0,0,0,0,1,0,0.5905263157894737,0.7898931930495775
1,0,0,0,0.05555555555555555,1,1,0,1,0,0,0,0,1,0.617412935323383,0.03732958732498158,0,0,1,0,1,0,0,0,0,0,1,0.037567251461988305,0.6250871080139373
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.012935323383084563,0.002251059322033899,0,0,0,1,1,0,0,0,1,0,0,0.0022865497076023393,0.053658536585365874
0,0,1,1,0.375,1,1,1,1,0,1,1,0,0,0.8208955223880597,0.3216596812822403,0,0,1,0,1,0,0,0,0,1,0,0.31815789473684214,0.8333548414849228
0,0,0,0,0.3055555555555555,1,1,1,0,0,0,1,1,1,0.8208955223880597,0.241226050110538,1,0,1,0,1,0,0,0,0,1,0,0.2592397660818714,0.7568155421813959
0,0,0,0,0.16666666666666666,1,0,0,1,0,1,0,0,1,0.3532338308457711,0.07468796057479736,0,1,0,0,1,0,0,0,0,0,1,0.07543859649122807,0.3742547425474255
1,0,1,1,0.041666666666666664,0,0,0,0,0,1,0,0,1,0.12686567164179102,0.010944408621960208,1,1,0,0,1,0,0,0,0,0,1,0.010877192982456142,0.16639566395663957
1,0,1,1,0.4722222222222222,1,1,0,0,0,0,0,0,1,0.07313432835820893,0.10560404384672072,0,0,0,1,0,1,0,0,1,0,0,0.1018011695906433,0.1226480836236934
0,0,1,0,0.3333333333333333,1,1,1,0,0,1,0,0,1,0.39900497512437816,0.15508704863669864,0,1,0,0,0,1,0,0,0,1,0,0.16378947368421054,0.39345722028648866
0,0,0,0,0.7083333333333333,1,1,0,0,1,0,0,0,0,0.6144278606965173,0.488479872881356,1,0,1,0,1,0,0,0,1,0,0,0.4771929824561404,0.6449090205187766
1,1,0,0,0.19444444444444442,0,0,0,0,0,0,1,1,1,0.2796019900497512,0.07745716654384674,0,1,0,0,1,0,0,0,0,1,0,0.07589473684210526,0.31846689895470387
0,0,1,0,0.8194444444444444,1,1,1,1,1,1,1,1,0,0.9502487562189054,0.7554865972733973,0,0,1,0,0,0,1,0,0,1,0,0.7849415204678363,0.9052973483729995
0,0,0,0,0.041666666666666664,1,0,0,1,1,0,0,1,0,0.7179104477611941,0.030910326086956524,0,0,1,0,1,0,0,0,0,1,0,0.03171929824561404,0.7034456058846303
1,0,1,1,0.9027777777777777,1,1,1,0,1,1,1,1,0,0.9059701492537312,0.8448726510685337,0,0,1,0,0,0,1,0,0,1,0,0.83093567251462,0.9208862682033415
0,1,0,0,0.06944444444444445,1,0,0,0,0,0,0,0,1,0.5174129353233831,0.038216193809874725,1,0,1,0,1,0,0,0,0,0,1,0.04108187134502924,0.48878048780487804
1,0,1,1,0.8194444444444444,1,1,1,1,1,1,1,1,0,0.7169154228855721,0.5980621315401622,0,1,0,0,0,0,1,0,1,0,0,0.6231228070175439,0.6899860233469163
0,0,1,1,1.0,0,0,1,1,1,1,1,1,1,0.46766169154228854,0.5157113577745027,0,1,0,0,0,0,1,0,1,0,0,0.5494736842105263,0.45000000000000007
1,0,1,1,0.861111111111111,1,0,0,1,1,0,1,1,1,0.8149253731343283,0.7234824060427415,1,0,1,0,1,0,0,0,0,1,0,0.726233918128655,0.8136450488928852
0,0,0,0,0.38888888888888884,1,1,1,1,0,0,0,1,1,0.7587064676616915,0.3062131540162123,1,0,1,0,1,0,0,0,1,0,0,0.30947368421052635,0.7545047287207566
0,0,0,0,0.041666666666666664,1,0,0,0,0,1,0,1,0,0.4218905472636816,0.02267179439941047,0,1,0,0,1,0,0,0,0,0,1,0.021280701754385966,0.4818428184281843
0,0,0,1,0.2638888888888889,1,1,0,0,0,0,0,0,1,0.05820895522388059,0.050571112748710394,0,0,0,1,1,0,0,0,1,0,0,0.053555555555555565,0.08679014609694968
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.01243781094527363,0.00224530213706706,0,0,0,1,1,0,0,0,0,0,1,0.002280701754385965,0.0531939605110337
0,0,0,0,0.3333333333333333,1,0,0,1,1,1,0,0,1,0.6736318407960199,0.24262504605747978,0,0,1,0,1,0,0,0,0,1,0,0.24126315789473687,0.68778552071235
0,1,0,0,0.7916666666666666,1,0,0,0,1,1,0,0,1,0.35074626865671643,0.3495532424465734,0,1,0,0,0,1,0,0,0,1,0,0.3566666666666667,0.3668724657171384
1,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0.07164179104477608,0.21490995762711868,0,0,0,1,0,0,1,0,1,0,0,0.2143157894736842,0.11287262872628726
0,0,0,0,0.9305555555555555,1,0,0,0,0,0,0,0,0,0.02238805970149252,0.16476487656595434,0,0,0,1,0,0,1,1,0,0,0,0.16064327485380117,0.07045261497391095
0,0,1,1,0.7222222222222222,1,0,0,0,0,0,0,0,1,0.025870646766169153,0.12338798820928519,0,0,0,1,0,1,0,0,1,0,0,0.12680701754385967,0.0634861073885464
0,0,1,1,0.986111111111111,1,1,1,1,1,1,1,1,0,0.7129353233830846,0.7435001381724393,0,1,0,0,0,0,1,0,1,0,0,0.7465380116959065,0.7170339107817637
1,0,1,0,0.3611111111111111,1,1,0,0,0,0,0,0,0,0.0771144278606965,0.07876404753131909,0,0,0,1,0,1,0,0,0,0,1,0.07906432748538011,0.11646564817296526
1,0,0,0,0.4861111111111111,1,1,1,1,1,1,1,1,1,0.944776119402985,0.4506781963890937,0,0,1,0,0,0,1,0,0,0,1,0.4633918128654971,0.9110801393728224
1,0,1,1,0.7638888888888888,1,0,0,0,0,0,0,0,1,0.5054726368159204,0.44245117907148124,0,0,1,0,0,0,1,0,1,0,0,0.4441812865497076,0.521165663604688
1,0,1,1,0.4583333333333333,1,0,0,0,0,0,0,0,0,0.01840796019900498,0.07718657885040532,0,0,0,1,0,0,1,0,0,0,1,0.07757894736842107,0.060753880266075394
0,0,1,0,1.0,1,1,1,1,1,0,1,1,1,0.9094527363184081,0.9073611366986,0,0,1,0,0,0,1,0,0,1,0,0.9233684210526316,0.8889469608981805
0,0,0,1,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.009452736318407956,0.002210759027266028,0,0,0,1,1,0,0,0,0,0,1,0.002245614035087719,0.05040650406504066
0,0,0,0,0.1388888888888889,0,0,0,0,0,0,0,1,1,0.15572139303482585,0.034364637067059695,1,1,0,0,1,0,0,0,0,0,1,0.039649122807017545,0.14931475029036007
1,1,1,0,0.5138888888888888,1,0,0,0,1,1,1,0,0,0.7139303482587065,0.38823576823876205,0,0,1,0,1,0,0,0,0,1,0,0.3894736842105263,0.7187305772671626
0,0,0,0,0.16666666666666666,0,0,0,1,0,1,0,0,0,0.15671641791044777,0.05094532977155491,0,1,0,0,1,0,0,0,0,0,1,0.047719298245614036,0.2145954316686024
0,0,1,1,0.013888888888888888,1,0,0,0,0,0,0,0,0,0.021393034825870627,0.002348931466470155,0,0,0,1,0,1,0,0,0,0,1,0.002385964912280702,0.06155632984901277
0,0,1,0,0.861111111111111,0,0,1,1,0,1,0,0,1,0.20248756218905473,0.2700753039793663,0,1,0,0,0,0,1,0,1,0,0,0.27990643274853805,0.22352103705368853
1,0,0,0,0.013888888888888888,0,0,0,0,0,0,0,0,0,0.06965174129353235,0.002907378408253501,0,1,0,0,1,0,0,1,0,0,0,0.002953216374269006,0.10662020905923345
1,0,0,0,0.25,1,1,1,0,1,0,0,0,1,0.42139303482587065,0.13314641672807664,0,1,0,0,1,0,0,0,0,0,1,0.12757894736842104,0.46891211769260543
0,1,1,0,0.9583333333333333,1,1,0,1,0,0,1,0,1,0.7134328358208956,0.7073450165806927,1,0,1,0,1,0,0,0,0,1,0,0.7259122807017544,0.6992442222558871
0,0,0,0,0.027777777777777776,1,0,0,1,0,0,0,0,1,0.5621890547263682,0.01667280766396463,0,0,1,0,1,0,0,0,0,1,0,0.017485380116959066,0.5447154471544716
0,0,1,1,0.2638888888888889,1,0,0,0,0,0,0,0,0,0.023383084577114438,0.047778878039793665,0,0,0,1,1,0,0,0,0,0,1,0.045777777777777785,0.07493123051531267
0,0,0,0,0.16666666666666666,1,1,0,0,0,0,1,0,1,0.6587064676616915,0.1220005066322771,1,0,1,0,1,0,0,0,0,1,0,0.1185263157894737,0.6924119241192412
0,0,0,0,0.125,1,0,0,0,0,0,0,0,0,0.021393034825870627,0.020933124539425207,0,0,0,1,1,0,0,0,0,0,1,0.021473684210526315,0.05969802555168413
0,0,0,0,0.375,1,0,1,0,1,1,1,1,0,0.6313432835820896,0.2547611919675756,0,1,0,0,0,1,0,0,0,1,0,0.258,0.6334150643093732
0,0,0,1,0.375,1,1,0,0,0,1,0,0,1,0.6094527363184079,0.25107659358879886,1,0,1,0,1,0,0,0,0,1,0,0.25105263157894736,0.6224028906955738
0,0,1,1,0.013888888888888888,1,0,0,0,0,0,1,1,0,0.7054726368159204,0.010265060795873252,1,0,1,0,1,0,0,0,0,0,1,0.010426900584795323,0.7003484320557491
1,1,0,0,0.3333333333333333,1,0,0,0,0,0,0,0,1,0.020398009950248763,0.05296034450994842,0,0,0,1,1,0,0,0,0,0,1,0.056982456140350884,0.05007742934572204
0,1,0,0,0.19444444444444442,1,1,0,0,0,0,0,0,1,0.564179104477612,0.11937523028739869,1,0,1,0,1,0,0,0,0,1,0,0.1227251461988304,0.5600796416127427
1,1,0,0,0.4444444444444444,1,0,0,1,0,0,0,0,1,0.5587064676616916,0.2621764462048637,1,0,1,0,1,0,0,0,0,1,0,0.27845614035087723,0.5331445993031358
1,0,0,0,0.15277777777777776,1,0,0,0,0,0,0,0,0,0.01741293532338306,0.024404707074428888,0,0,0,1,0,1,0,0,0,0,1,0.025730994152046785,0.051040016893675405
0,0,0,0,0.013888888888888888,1,1,0,0,0,0,0,0,1,0.06716417910447761,0.0028785924834193078,0,0,0,1,1,0,0,0,0,0,1,0.0029239766081871348,0.1042973286875726
0,1,0,1,0.5277777777777778,1,1,1,0,0,0,0,0,1,0.618905472636816,0.36415922070744294,0,0,1,0,1,0,0,0,0,0,1,0.35755555555555557,0.64532061861972
1,0,1,1,0.125,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.024255020265291086,0,0,0,1,0,0,1,0,0,0,1,0.020789473684210528,0.08948251387275777
0,0,1,1,0.75,1,1,1,1,0,1,0,0,1,0.4716417910447761,0.41068303242446574,0,1,0,0,0,0,1,0,1,0,0,0.41463157894736846,0.48571428571428565
1,0,0,0,0.40277777777777773,1,1,0,0,0,0,1,1,1,0.5248756218905473,0.23951040899042006,0,1,0,0,0,1,0,0,1,0,0,0.2408187134502924,0.5384676999479354
0,1,1,0,0.611111111111111,1,1,0,0,1,0,1,0,1,0.7059701492537314,0.46520357406042745,0,0,1,0,1,0,0,0,0,1,0,0.45904093567251464,0.7251821349382325
0,0,1,1,0.8194444444444444,1,0,1,1,1,1,1,1,1,0.681592039800995,0.5971352247605012,0,1,0,0,0,0,1,0,0,1,0,0.5986257309941521,0.688718281855942
1,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,1,1,0.3686567164179104,0.02258543662490789,1,1,0,0,1,0,0,0,0,1,0,0.019403508771929822,0.4795199380565235
1,0,1,1,0.25,1,0,1,1,0,1,0,0,1,0.43034825870646765,0.12521301584377306,0,1,0,0,0,1,0,0,0,0,1,0.12947368421052632,0.4333462382242871
0,1,0,0,0.9305555555555555,1,1,0,0,0,0,0,0,0,0.0681592039800995,0.19253753684598382,0,0,0,1,0,0,1,0,1,0,0,0.19669005847953216,0.10390209232582734
1,0,1,1,0.3055555555555555,1,0,0,1,0,1,0,0,0,0.36716417910447763,0.13886905858511422,1,1,0,0,1,0,0,0,0,1,0,0.141906432748538,0.38137472283813745
0,0,0,1,0.4583333333333333,0,0,1,0,0,1,0,0,0,0.15721393034825865,0.12826432387619752,0,1,0,0,0,1,0,0,1,0,0,0.13142105263157894,0.18565445394713692
0,0,0,0,0.06944444444444445,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.012326133014001475,0,0,0,1,1,0,0,0,0,0,1,0.011666666666666667,0.07094076655052264
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.01691542288557213,0.0043927321296978634,0,0,0,1,1,0,0,0,0,0,1,0.004666666666666667,0.04924506387921021
0,0,1,1,1.0,1,1,1,1,1,1,1,1,0,0.7109452736318408,0.7299304532056007,0,1,0,0,0,0,1,0,1,0,0,0.7553684210526317,0.6900890437475804
0,0,0,1,0.125,1,0,0,0,0,0,0,0,0,0.021393034825870627,0.021197955047899782,0,0,0,1,1,0,0,0,0,0,1,0.021473684210526315,0.062072525487159635
0,0,1,1,0.9305555555555555,1,1,0,0,0,0,0,0,0,0.0800995024875622,0.19446619380987476,0,0,0,1,0,0,1,0,0,0,1,0.20609356725146202,0.10622497269748818
1,0,1,0,0.2222222222222222,1,1,0,0,0,0,1,0,1,0.663681592039801,0.15869680361090643,1,0,1,0,1,0,0,0,0,1,0,0.15897076023391815,0.6723867595818815
1,0,0,0,0.1111111111111111,1,0,0,0,0,0,0,0,1,0.024378109452736302,0.01584377302873987,0,0,0,1,1,0,0,0,0,0,1,0.01936842105263158,0.03182346109175377
0,0,0,0,0.06944444444444445,0,0,1,1,1,1,0,0,1,0.24875621890547261,0.025216470154753135,1,1,0,0,1,0,0,0,0,0,1,0.025292397660818713,0.2789779326364692
0,0,1,1,0.3194444444444444,1,1,0,0,0,0,0,0,1,0.29950248756218906,0.12287559874723658,1,1,0,0,0,1,0,0,1,0,0,0.1300643274853801,0.30311568954198864
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,1,0,1,0.6099502487562188,0.009159681282240238,1,0,1,0,1,0,0,0,0,1,0,0.009304093567251462,0.6111498257839721
1,1,1,0,0.6944444444444444,1,0,0,0,0,0,0,0,1,0.5253731343283582,0.3966527726602801,1,0,1,0,1,0,0,0,0,1,0,0.4154970760233918,0.5121672473867596
0,0,0,0,0.2361111111111111,1,0,0,0,0,0,0,0,0,0.011940298507462671,0.04249378224023582,0,0,0,1,0,0,1,0,1,0,0,0.03867251461988304,0.07371729179476672
1,0,1,0,0.9444444444444444,1,1,1,1,1,0,1,1,1,0.9208955223880596,0.8697494473102434,0,0,1,0,0,0,1,1,0,0,0,0.8812163742690059,0.9041333606613379
0,0,0,0,0.013888888888888888,1,1,0,0,0,0,1,0,0,0.6592039800995024,0.00972964259395726,1,0,1,0,1,0,0,0,0,1,0,0.009883040935672514,0.6571428571428571
1,1,1,0,0.3472222222222222,1,0,0,0,0,0,0,0,1,0.507960199004975,0.20876704126750187,0,0,1,0,1,0,0,0,0,1,0,0.20263157894736844,0.5458675958188154
0,0,0,0,0.9305555555555555,0,0,1,0,1,1,1,0,1,0.309452736318408,0.38243252579218867,0,1,0,0,0,1,0,1,0,0,0,0.3867192982456141,0.3326122003224296
0,0,0,0,0.4444444444444444,1,0,0,0,0,0,0,0,0,0.020895522388059695,0.08146416728076641,0,0,0,1,0,1,0,0,1,0,0,0.07616374269005849,0.07743902439024392
1,1,1,0,0.9305555555555555,1,1,1,1,0,0,1,1,1,0.8691542288557214,0.8189192612380252,0,0,1,0,0,1,0,0,0,1,0,0.8275087719298245,0.858318165271205
0,1,1,0,1.0,0,0,1,1,1,1,1,1,1,0.4597014925373134,0.534393422991894,0,1,0,0,0,0,1,0,1,0,0,0.5427368421052633,0.4709381855723319
0,0,1,0,0.986111111111111,1,1,0,1,1,1,1,1,1,0.8990049751243779,0.8855586772291821,1,0,1,0,0,0,1,0,1,0,0,0.9018245614035088,0.87849045492467
0,0,0,1,0.013888888888888888,1,0,0,1,0,0,0,0,1,0.31492537313432833,0.005745670596904938,0,1,0,0,1,0,0,0,0,1,0,0.0058362573099415204,0.3356562137049942
0,0,0,0,0.6388888888888888,0,0,0,1,0,0,0,0,0,0.11990049751243781,0.15890981945467944,1,1,0,0,1,0,0,1,0,0,0,0.16301754385964912,0.1507751350805433
1,1,0,0,0.027777777777777776,0,0,0,0,1,0,0,0,1,0.12089552238805967,0.009056051952837143,1,1,0,0,1,0,0,0,0,1,0,0.0071111111111111115,0.23739837398373986
1,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.27014925373134324,0.005227523949889463,1,1,0,0,1,0,0,0,0,0,1,0.005309941520467837,0.2938443670150987
1,0,1,0,0.6666666666666666,1,0,0,1,1,0,0,1,1,0.4716417910447761,0.35632944915254244,0,1,0,0,0,1,0,0,0,1,0,0.368561403508772,0.47105110336817657
1,0,1,0,0.8472222222222222,1,1,0,0,1,1,1,1,1,0.8462686567164178,0.7505469325718498,0,0,1,0,0,1,0,1,0,0,0,0.7369941520467836,0.8648845223815237
1,0,1,0,0.4444444444444444,1,0,0,1,0,0,0,1,0,0.6557213930348259,0.2977558492999263,1,0,1,0,1,0,0,1,0,0,0,0.31494736842105264,0.6228658536585365
1,0,0,0,0.027777777777777776,1,0,0,0,0,0,0,0,0,0.2606965174129353,0.00952238393515107,0,1,0,0,1,0,0,0,0,1,0,0.01039766081871345,0.2562137049941928
1,0,0,0,0.041666666666666664,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.0067762067059690505,1,0,0,1,1,0,0,0,0,1,0,0.006929824561403509,0.054277971351142096
1,0,0,0,0.06944444444444445,1,0,0,0,0,1,0,1,1,0.6681592039800995,0.049039701547531324,1,0,1,0,1,0,0,0,1,0,0,0.04994152046783626,0.6634610917537747
1,0,1,1,0.986111111111111,1,1,1,1,1,1,1,1,0,0.7129353233830846,0.7303219417833458,0,1,0,0,0,0,1,1,0,0,0,0.7465380116959065,0.7020562398782941
0,0,1,0,0.5138888888888888,1,1,1,0,0,0,0,0,1,0.36616915422885565,0.23382806742815038,0,1,0,0,1,0,0,0,0,0,1,0.2382280701754386,0.3819757039269235
0,0,1,1,0.9027777777777777,1,1,0,0,1,1,1,1,1,0.854228855721393,0.7714685427413414,0,0,1,0,0,0,1,1,0,0,0,0.7914035087719299,0.8297578843920308
1,0,0,1,0.9305555555555555,1,1,0,1,0,1,1,1,1,0.8791044776119402,0.8341815585851143,0,0,1,0,0,1,0,1,0,0,0,0.8353450292397661,0.87670012307799
0,0,0,1,0.6805555555555555,1,1,0,0,0,0,0,0,0,0.5666666666666667,0.4235330692704496,1,0,1,0,1,0,0,0,1,0,0,0.43097076023391817,0.5694991585484368
0,0,1,1,0.6944444444444444,1,1,1,0,0,1,1,0,1,0.5199004975124378,0.40146577929255717,0,1,0,0,0,0,1,0,1,0,0,0.41228070175438597,0.5199349593495936
0,0,1,1,0.3472222222222222,1,0,0,0,0,0,0,0,0,0.013432835820895522,0.04734133198231393,0,0,0,1,0,1,0,0,0,1,0,0.057309941520467846,0.024817653890824604
1,0,0,1,0.2361111111111111,1,1,0,0,1,0,0,0,1,0.3741293532338309,0.10794721812822404,1,1,0,0,0,1,0,0,0,0,1,0.111046783625731,0.38440937350549975
1,0,1,1,0.8888888888888888,1,1,0,0,0,0,0,0,1,0.057711442786069655,0.17952629882092855,0,0,0,1,0,0,1,0,0,0,1,0.1800233918128655,0.09836672473867597
0,0,1,0,0.3472222222222222,0,0,0,0,1,0,1,0,1,0.1975124378109453,0.11173544583640385,0,1,0,0,0,1,0,0,1,0,0,0.11140350877192982,0.23266898954703835
0,1,0,0,0.3194444444444444,1,1,0,1,1,0,1,1,1,0.8771144278606965,0.285959377302874,1,0,1,0,1,0,0,0,0,1,0,0.28622222222222227,0.8752916224814423
0,1,1,0,0.3333333333333333,0,0,0,0,1,1,0,0,0,0.15920398009950248,0.09536201179071484,0,1,0,0,1,0,0,0,0,0,1,0.09614035087719298,0.19264421215640726
1,0,0,0,0.5138888888888888,1,1,0,0,1,0,1,1,1,0.8139303482587064,0.43876082350773776,0,0,1,0,1,0,0,0,0,1,0,0.4329649122807018,0.8289229996547071
1,0,0,0,0.29166666666666663,1,0,0,0,0,0,0,0,1,0.5014925373134329,0.17193257184966843,0,0,1,0,1,0,0,0,0,1,0,0.16861403508771933,0.5326807145622476
0,0,0,0,0.013888888888888888,1,0,0,0,0,0,0,0,1,0.2741293532338308,0.005273581429624172,0,1,0,0,1,0,0,0,0,0,1,0.0053567251461988305,0.2975609756097561
1,0,0,0,0.1388888888888889,1,1,0,0,0,0,0,0,1,0.572139303482587,0.0895011974944731,0,0,1,0,1,0,0,0,0,0,1,0.08859649122807017,0.594239256678281
0,0,0,0,0.08333333333333333,1,0,0,1,0,0,0,1,1,0.6582089552238807,0.06406019712601328,1,0,1,0,1,0,0,0,0,1,0,0.0592280701754386,0.7335656213704995
0,0,1,0,0.7083333333333333,1,1,1,1,0,0,0,1,1,0.7776119402985074,0.5654764646278556,0,0,1,0,0,1,0,0,1,0,0,0.5750175438596492,0.7667372640112956
1,0,0,0,0.1388888888888889,1,0,0,0,0,0,0,0,1,0.02288557213930348,0.021572172070744293,0,0,0,1,1,0,0,0,0,0,1,0.024035087719298246,0.04608594657375145
1,0,0,0,0.08333333333333333,0,0,1,1,0,1,0,1,0,0.32537313432835824,0.03541820191599116,0,1,0,0,1,0,0,0,1,0,0,0.03575438596491229,0.348354626403407
0,0,1,1,0.6527777777777778,1,1,1,1,1,1,1,1,1,0.7189054726368159,0.4972307940309507,0,1,0,0,0,0,1,0,0,0,1,0.4974853801169591,0.7257123087948206
